smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
FBF.c1ccnnc1,9.625,9.625,1.6388888888888888,-1.75,0.48190201064684407,6.888888888888889,129.906,124.866,130.051385,48,0,0.5209343294036364,-0.29099342678327694,0.5209343294036364,0.29099342678327694,1.0,1.3333333333333333,1.4444444444444444,19.236408544950024,10.574593527411015,1.5931393319680447,-1.6871506751916665,1.677451559317547,-1.6919876358031458,6.150699689324816,0.7123058873630485,1.934454570802277,1.8666666335555564e-07,99.42000036086415,6.9497474683058345,4.666863994963421,4.666863994963421,4.414213562373095,2.250920263319171,2.250920263319171,1.0149979385907941,1.0149979385907941,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.9950649350649351,116.06727424813661,8.004935064935065,7.004935064935064,7.004935064935065,52.26180028626074,0.0,0.0,0.0,0.0,0.0,7.833722024429326,8.631317787192485,0.0,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,0.0,8.631317787192485,7.833722024429326,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,8.631317787192485,0.0,0.0,18.031085641031403,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,25.78,7.833722024429326,8.631317787192485,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,0.0,19.25,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,-1.75,0.0,9,0,2,0,0,0,0,0,1,1,0,0,2,0,5,1,0,0,0,0,0,0,6.230450036543542,1,0.6685000000000001,31.396999999999995,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1OCCO1.c1ccnnc1,4.722222222222222,4.722222222222222,0.5,0.5,0.48157262561628555,14.545454545454545,151.962,142.89,152.07570792799999,58,0,0.43769101851824654,-0.411634211728445,0.43769101851824654,0.411634211728445,1.0,1.5454545454545454,1.7272727272727273,16.621932574124315,10.426618542121364,1.9766082199994939,-1.714090375584052,1.821101217496793,-1.8290069483715332,6.181454151492494,0.36498623644491596,2.644529013373629,1.1183333208300004e-07,135.17515619469188,7.778174593052025,6.1416451922457895,6.1416451922457895,5.5,3.371098317873574,3.371098317873574,1.848330395261057,1.848330395261057,1.0219188388706983,1.0219188388706983,0.5479686962782858,0.5479686962782858,-0.9350649350649353,687.5775434771435,8.164289903644743,5.820288238712381,4.466415189804992,65.8532251454372,9.308716268050691,0.0,0.0,0.0,0.0,7.685153471048777,0.0,0.0,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,13.213763929025836,9.308716268050691,7.685153471048777,0.0,10.197363616602075,0.0,0.0,13.213763929025836,24.526421280149375,0.0,0.0,0.0,0.0,0.0,0.0,31.096281016676688,9.308716268050691,0.0,0.0,24.526421280149375,0.0,0.0,0.0,44.24,0.0,0.0,0.0,0.0,7.685153471048777,13.213763929025836,0.0,12.393687143226153,12.13273413692322,10.197363616602075,9.308716268050691,9.444444444444445,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,1.5555555555555556,0.5,0.3333333333333333,11,0,4,0,1,1,0,0,1,1,0,0,4,0,5,2,0,0,1,1,0,0,4.319865500329249,2,-0.2237,41.08500000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F[B-](F)F.c1ccnnc1,9.666666666666666,9.666666666666666,1.6388888888888888,-3.666666666666667,0.5185736294044674,8.4,147.896,143.864,148.04251176791,55,1,0.4137587507804041,-0.4712529169268013,0.4712529169268013,0.4137587507804041,0.9,1.2,1.3,19.35132060861665,10.460683128458207,1.7598102035274643,-1.8151840731892364,1.7988632231431136,-1.757277165673975,6.328848552464696,0.5351569616397249,1.903041554861844,1.7999999767500004e-07,118.9668943056902,7.819990956308913,4.915071955975727,4.915071955975727,4.732050807568877,2.3710514502023,2.3710514502023,1.1614185137882698,1.1614185137882698,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-1.0650649350649353,152.2433243889475,8.934935064935067,6.060960040793916,10.03024305822605,56.312068926850806,12.946976680788726,0.0,0.0,0.0,0.0,7.544065188756019,0.0,0.0,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,0.0,12.946976680788726,7.544065188756019,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,12.946976680788726,0.0,0.0,17.741428805358094,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,25.78,7.544065188756019,12.946976680788726,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,0.0,29.0,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,-3.666666666666667,0.0,10,0,2,0,0,0,0,0,1,1,0,0,2,0,6,1,0,0,0,0,0,0,5.415428439565984,1,1.3563999999999998,31.109999999999992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOB(OCC)OCC.c1ccnnc1,5.078333333333333,5.078333333333333,0.47222222222222276,-0.47222222222222276,0.6886040018152707,9.1875,226.085,206.93299999999996,226.14887286799998,90,0,0.6388845626000994,-0.38617934117722463,0.6388845626000994,0.38617934117722463,0.8125,1.1875,1.375,16.73124121170833,10.210804669936216,2.172574677296437,-2.0931542275205746,1.905110960196756,-2.265221691410015,6.358066651201798,0.10683478609083936,2.3311716952837997,3.1499998983500054e-07,185.5910092039612,12.0626316434282,10.127243751899279,10.127243751899279,7.846065214951232,5.410850308024951,5.410850308024951,2.5686832225148244,2.5686832225148244,1.3914919947397486,1.3914919947397486,0.8059267285451605,0.8059267285451605,-0.9750649350649351,3776.4981463597555,15.024935064935066,12.096236642829725,9.575012028051264,97.30277928909915,13.963074402076037,0.0,0.0,0.0,0.0,7.3212123586851945,0.0,0.0,10.197363616602075,0.0,0.0,32.903945735995094,32.214333036764906,0.0,13.963074402076037,7.3212123586851945,0.0,10.197363616602075,0.0,20.771211599071872,19.820645893538753,24.526421280149375,0.0,0.0,0.0,0.0,0.0,0.0,37.33922186882603,13.963074402076037,0.0,20.771211599071872,24.526421280149375,0.0,0.0,0.0,53.47,7.3212123586851945,0.0,0.0,0.0,19.820645893538753,0.0,0.0,12.393687143226153,32.903945735995094,10.197363616602075,13.963074402076037,15.235,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,7.570555555555555,-0.47222222222222276,0.6,16,0,5,0,0,0,0,0,1,1,0,0,5,0,6,1,6,0,0,0,0,0,11.359073130537798,1,1.5574,62.664000000000044,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=[PH](O)O.c1ccnnc1,8.74074074074074,8.74074074074074,1.6388888888888888,-3.1296296296296293,0.5174955367624121,8.3,162.08499999999998,155.029,162.01942871400001,56,0,0.31350981150851437,-0.32649507402013533,0.32649507402013533,0.31350981150851437,1.1,1.4,1.5,31.139145472856168,10.61147723913961,1.6135598924157821,-1.6871506751916674,1.981223101258814,-1.6919876358031454,7.30429069982152,0.4049132738576209,1.903041554861844,1.7999999772500005e-07,150.4091229836778,7.819990956308913,5.006503749222198,6.006503749222199,4.732050807568877,2.367735520226212,3.670411001689991,1.1965568699706284,1.761705241640739,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.7700000000000001,152.2433243889475,9.230000000000002,6.351506682867559,10.25914133419126,58.311496644567946,9.78682320550495,0.0,0.0,0.0,0.0,8.254871228598537,4.565048284931329,0.0,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,0.0,14.351871490436281,8.254871228598537,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,0.0,0.0,8.254871228598537,19.984186822107027,4.565048284931329,0.0,0.0,24.526421280149375,0.0,0.0,0.0,83.31,8.254871228598537,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,14.351871490436281,8.74074074074074,0.0,14.314814814814815,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,-3.1296296296296293,0.0,10,2,5,0,0,0,0,0,1,1,0,0,3,2,6,1,0,0,0,0,0,0,5.862440668286758,1,-0.16270000000000007,35.4711,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP(=O)(O)O.c1ccnnc1,9.32638888888889,9.32638888888889,0.8541666666666667,-3.6388888888888893,0.5540918546727875,9.727272727272727,176.112,167.04,176.035078778,62,0,0.3220163369068825,-0.3246140003873127,0.3246140003873127,0.3220163369068825,1.1818181818181819,1.4545454545454546,1.5454545454545454,31.190741491498805,10.611477239139603,1.9516405419878522,-1.841207457988002,2.2622807892440715,-1.691987635803147,7.50354287863159,0.3810388490035284,1.8782420829427542,1.8666666469194448e-07,187.4560219394033,8.742640687119287,5.953717344722157,6.848144535722074,5.0,2.746185560829336,4.805761123499363,1.7492989052561652,3.419931347497349,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.7700000000000001,187.82420829427542,10.23,4.957261842365056,17.639038895327374,64.26133383846043,9.78682320550495,0.0,0.0,0.0,0.0,7.595762326787885,4.565048284931329,0.0,10.197363616602075,0.0,0.0,12.13273413692322,19.05851274745869,0.0,14.351871490436281,7.595762326787885,0.0,10.197363616602075,0.0,0.0,6.664825604232536,24.526421280149375,0.0,0.0,0.0,0.0,0.0,7.595762326787885,26.64901242633956,4.565048284931329,0.0,0.0,24.526421280149375,0.0,0.0,0.0,83.31,7.595762326787885,4.565048284931329,0.0,0.0,0.0,6.664825604232536,0.0,12.393687143226153,12.13273413692322,10.197363616602075,9.78682320550495,9.32638888888889,0.0,15.26388888888889,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.8541666666666667,-3.6388888888888893,0.2,11,2,5,0,0,0,0,0,1,1,0,0,3,2,6,1,0,0,0,0,0,0,4.610253513399503,1,0.27049999999999985,40.00010000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=P(O)(O)O.c1ccnnc1,8.881944444444445,8.881944444444445,1.6388888888888888,-4.638888888888889,0.4645136668229319,9.727272727272727,178.084,171.028,178.01434333400002,62,0,0.46647404666265296,-0.30276308220727643,0.46647404666265296,0.30276308220727643,1.0,1.2727272727272727,1.3636363636363635,31.2042288363586,10.611477239139596,1.9974115661394307,-1.820253235822208,2.2534764104309954,-1.691987635803145,7.447138189662263,0.2751370739882276,1.8782420829427542,1.8666666469194448e-07,187.82054991600359,8.742640687119287,5.400930940222114,6.295358131222032,5.0,2.498971965329378,4.064120336999489,1.4272598157138656,2.45381407887045,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.81,187.82420829427542,10.19,4.922924120779995,17.637562935985535,62.77729573438707,14.680234808257424,0.0,0.0,0.0,0.0,7.822697123132171,0.0,4.565048284931329,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,0.0,19.245283093188757,7.822697123132171,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,0.0,0.0,7.822697123132171,24.8775984248595,4.565048284931329,0.0,0.0,24.526421280149375,0.0,0.0,0.0,103.54,7.822697123132171,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,19.245283093188757,8.881944444444445,0.0,21.5625,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,-4.638888888888889,0.0,11,3,6,0,0,0,0,0,1,1,0,0,3,3,7,1,0,0,0,0,0,0,4.560417890068013,1,-0.4520000000000002,36.29490000000001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP(C)C.c1ccnnc1,3.5347222222222223,3.5347222222222223,0.37962962962962976,0.37962962962962976,0.5353935449634772,8.4,156.16899999999998,143.06499999999997,156.081635046,56,0,0.049568625573236845,-0.15917583224964102,0.15917583224964102,0.049568625573236845,0.9,1.2,1.3,31.13092130481397,10.61147723913961,1.653154592641081,-1.812083583753564,2.1416131971177346,-1.6919876358031432,7.546158832873625,1.0309120761640238,1.903041554861844,1.7999999767500004e-07,112.07029735345044,7.819990956308913,6.651041863258379,7.545469054258295,4.732050807568877,3.058038565994196,5.7413201389939434,2.2556234706354465,4.938905043635195,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.49000000000000005,152.2433243889475,9.510000000000002,6.627508813160988,10.483316952183952,63.439495527387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,7.9215880923435105,0.0,32.127210949620824,12.393687143226153,0.0,0.0,7.9215880923435105,0.0,10.197363616602075,0.0,0.0,19.994476812697606,24.526421280149375,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,30.19184042929968,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,25.78,0.0,0.0,0.0,0.0,7.9215880923435105,0.0,0.0,12.393687143226153,12.13273413692322,30.19184042929968,0.0,0.0,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,6.694444444444445,0.37962962962962976,0.42857142857142855,10,0,2,0,0,0,0,0,1,1,0,0,2,0,3,1,0,0,0,0,0,0,6.302760881316101,1,1.8342999999999998,46.72400000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=[PH](F)F.c1ccnnc1,9.87962962962963,9.87962962962963,1.6388888888888888,-4.12962962962963,0.5514894917391733,8.3,166.06699999999998,161.027,166.01075585,56,0,0.39128007366190254,-0.2535123185537825,0.39128007366190254,0.2535123185537825,1.1,1.4,1.5,31.171278456019497,10.611477239139619,1.7159272581449763,-1.6871506751916665,2.2011212070511945,-1.6919876358031443,7.317608876272629,0.521215685711326,1.903041554861844,1.7999999772500005e-07,153.1640104858413,7.819990956308913,4.868005504240737,5.868005504240738,4.732050807568877,2.2984863977354815,3.4626636342177988,1.1397146055262364,1.591178448307563,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.83,152.2433243889475,9.17,6.292399020807833,10.211943364672694,57.12544099129799,0.0,0.0,0.0,0.0,0.0,8.422417534876345,4.565048284931329,0.0,18.59117488229103,0.0,0.0,12.13273413692322,12.393687143226153,0.0,12.958859550620282,8.422417534876345,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,8.393811265688951,0.0,8.422417534876345,10.197363616602075,4.565048284931329,0.0,0.0,24.526421280149375,0.0,0.0,0.0,42.85,8.422417534876345,8.393811265688951,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,4.565048284931329,28.055555555555554,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,-4.12962962962963,0.0,10,0,3,0,0,0,0,0,1,1,0,0,3,0,6,1,0,0,0,0,0,0,5.770129902080783,1,1.7916999999999994,33.2495,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)[PH](=N)N(C)C.c1ccnnc1,7.435185185185185,7.435185185185185,1.1069958847736627,-1.1069958847736627,0.7573569491773937,10.214285714285714,215.24100000000004,197.097,215.12998220599997,80,0,0.08008776397349175,-0.29200053109188245,0.29200053109188245,0.08008776397349175,0.9285714285714286,1.2857142857142858,1.3571428571428572,31.12084420907853,10.611477239139612,1.9621686449398485,-2.1836698260561658,2.2441080782374447,-2.1017286818855108,7.3991524090161835,0.581055982452219,2.196475780252201,2.4916666243263903e-07,212.4600964843485,10.974691494688164,9.098255458758336,10.098255458758338,6.553418012614795,4.202465756994112,5.596892947994028,3.0264438638853837,5.462511841385175,1.3304572997758433,3.02488449077576,0.6533408707838909,1.4533408707838908,-0.7700000000000001,1054.3083745210565,13.23,7.616863440644091,6.714463777952602,86.13152881284867,0.0,0.0,0.0,0.0,0.0,0.0,14.502696242648353,0.0,10.197363616602075,0.0,0.0,40.32342206763198,12.393687143226153,8.014981484789361,0.0,8.014981484789361,5.161863862805753,19.538195996444674,0.0,0.0,28.19068793070876,24.526421280149375,0.0,0.0,0.0,0.0,0.0,8.014981484789361,47.72888392715343,0.0,5.161863862805753,0.0,24.526421280149375,0.0,0.0,0.0,56.11000000000001,8.014981484789361,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,49.664254447474576,10.197363616602075,5.161863862805753,3.8703703703703702,0.0,0.0,14.50462962962963,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,6.62037037037037,0.5,14,1,5,0,0,0,0,0,1,1,0,0,3,1,6,1,2,0,0,0,0,0,7.197935951408667,1,1.3927699999999998,60.440700000000035,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OB(O)O.c1c[nH]cn1,7.166666666666667,7.166666666666667,1.625,-2.166666666666667,0.31675592775595196,7.444444444444445,129.91199999999998,122.85600000000001,130.054972484,50,0,0.6306456328238041,-0.4018195480003625,0.6306456328238041,0.4018195480003625,1.3333333333333333,1.8888888888888888,2.0,16.526034238167544,10.286975668984363,1.9225188720254607,-1.6916476218271865,1.622396504159981,-2.06673194699353,6.3018474157346205,0.2779566744704721,2.1129071059064395,1.4799999861600002e-07,100.64297429341553,7.112884175122365,4.598255458758335,4.598255458758335,4.232050807568877,2.201678051258765,2.201678051258765,1.1069853367206615,1.1069853367206615,0.4058981391973038,0.4058981391973038,0.21516574145596767,0.21516574145596767,-0.8450649350649353,109.87116950713485,8.154935064935067,5.294698737270935,11.01345579366452,52.176251042449984,20.05604624614522,0.0,0.0,0.0,0.0,7.3212123586851945,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.393687143226153,6.3273200747645415,15.07206772519801,7.3212123586851945,0.0,9.967957041894417,0.0,0.0,0.0,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,32.36123712577762,0.0,0.0,0.0,18.721007217990696,0.0,0.0,0.0,89.36999999999999,7.3212123586851945,0.0,0.0,0.0,0.0,0.0,0.0,18.721007217990696,0.0,9.967957041894417,15.07206772519801,0.0,0.0,6.416666666666666,21.5,0.0,0.0,0.0,5.083333333333333,0.0,-2.166666666666667,0.0,9,4,5,0,0,0,0,0,1,1,0,0,4,4,6,1,0,0,0,0,0,0,4.7975471545375745,1,-1.6421000000000006,30.998099999999997,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1OBO1.c1c[nH]cn1,4.5,4.5,0.5,0.5,0.4495364862674113,13.333333333333334,123.71699999999998,117.669,124.06153823199999,46,0,0.409631670693676,-0.45841012791196245,0.45841012791196245,0.409631670693676,1.3333333333333333,2.0,2.111111111111111,16.681602194502833,10.131404736581029,2.023204920908092,-2.069941060808139,1.782613690268494,-2.229690345010397,6.494576053534943,0.3464317241409023,2.067532556796206,9.224999914950001e-08,109.14826915174058,6.363961030678929,4.909974546369657,4.909974546369657,4.5,2.581781920396533,2.581781920396533,1.404525726066265,1.404525726066265,0.739231472530637,0.739231472530637,0.29849907478930104,0.29849907478930104,-0.7401298701298704,134.3896161917534,6.380937408686501,4.169779216401094,2.9439637381156847,54.20149759614256,14.127685149448496,0.0,0.0,0.0,0.0,15.370306942097555,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.393687143226153,6.3273200747645415,9.143706628501286,15.370306942097555,0.0,9.967957041894417,0.0,0.0,0.0,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,25.338263983991972,9.143706628501286,0.0,0.0,18.721007217990696,0.0,0.0,0.0,47.14,0.0,0.0,0.0,0.0,15.370306942097555,0.0,0.0,18.721007217990696,0.0,19.111663670395703,0.0,9.0,0.0,6.416666666666666,0.0,0.0,0.0,0.0,5.083333333333333,0.0,1.0,0.0,9,1,4,0,1,1,0,0,1,1,0,0,3,1,6,2,0,0,1,1,0,0,2.956344465321914,2,-1.0241000000000002,35.0557,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
